run_key,scenario,family,model,axis,bin,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours,n_bt
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_45h,8,0.23365553897043084,0.19365211503854418,0.22757128899276724,0.19934681108714333,15.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_46h,7,0.18387388274479152,0.19493788890423355,0.1571486113370776,0.1488570680256057,14.142857142857142,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,0.2657090162385484,0.22037449027489286,0.18600227082093365,0.14498458407314738,11.833333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,7,0.2724754693958999,0.26242088350178827,0.20911262597537644,0.11753480463642389,23.166666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,8,0.2411650724963398,0.21713936610182522,0.17873242752442065,0.1348365488758639,6.666666666666667,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,7,0.16344863302986448,0.16798462488126095,0.14957906630408885,0.13067924838779554,7.0,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,0.27001185580091497,0.21716032832507431,0.17655289332254137,0.14343460357008062,11.833333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,7,0.26196034280287744,0.2525964360068931,0.20927982812069737,0.10402962746099,9.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,8,0.26177596760242783,0.26753183625585464,0.1898878968180897,0.15247940138714539,10.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,7,0.17051856827849685,0.16414100430903075,0.1591745980546507,0.12527663755954632,8.428571428571429,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,0.2933659210588515,0.21958822398081737,0.17382033420669243,0.13410855011343162,10.666666666666666,6
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.5069283902545556,0.45394554504544077,0.8086628585941499,0.6715130355192924,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks40,15,0.2592645378608527,0.2248907175276307,0.16203957447229028,0.09380913563820237,5.533333333333333,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.5000464295046722,0.5053540414512709,0.8270247647896252,0.8226950929149446,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.2305546368244377,0.21275052431283925,0.12797074812608814,0.06980122193663786,2.6,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.4735694451123179,0.4847775499529539,0.8942444761775575,0.848183512470169,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.21914609337118993,0.18236664770830138,0.12648033203615988,0.06365651105110923,1.8666666666666667,15
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak,peak_5.5,29,0.2711301548409297,0.26507489001864987,0.22021393292523134,0.21781262272686927,8.04,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak,peak_6.5,27,0.29244090544312557,0.27788920284008123,0.14566603604069003,0.11338172135911236,5.166666666666667,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak,peak_8.0,22,0.34736965345338566,0.33852218471727336,0.2683955888466429,0.2318557372639941,12.944444444444445,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak,peak_5.5,29,0.25704932979058764,0.23423186920056435,0.2090350061883729,0.17374243950298246,7.8,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak,peak_6.5,27,0.3009666196502983,0.3069482729675728,0.18017380069112654,0.12133793209080956,8.75,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak,peak_8.0,22,0.3487033729006011,0.32176929357543965,0.263112028321797,0.19690206943973496,14.722222222222221,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak,peak_5.5,29,0.25704932979058764,0.23423186920056435,0.2090350061883729,0.17374243950298246,7.8,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak,peak_6.5,27,0.3009666196502983,0.3069482729675728,0.18017380069112654,0.12133793209080956,8.75,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak,peak_8.0,22,0.3487033729006011,0.32176929357543965,0.263112028321797,0.19690206943973496,14.722222222222221,18
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_44h,7,0.24301965123406927,0.2534585787572857,0.17241198493267634,0.16104712791087517,19.333333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_45h,8,0.2615802984151418,0.2056282868580495,0.17754910990988407,0.15270739533418026,15.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_46h,7,0.21039425759134564,0.21765699119355442,0.15960505053257829,0.10745121215245895,10.857142857142858,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,0.27110564870244885,0.2216630353891065,0.1713877607737036,0.13490780328160132,11.666666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,7,0.2382576837899872,0.2708776929715371,0.16502471887862263,0.1735468658763373,10.666666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,8,0.2572106737122253,0.20605070243350987,0.17171389444794422,0.13300035697042753,7.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,7,0.21226296982402096,0.20372534710642784,0.11622799099303616,0.09560467710969567,4.857142857142857,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,0.23844543777499508,0.19059996366166615,0.16481587505514692,0.1096499908544452,8.833333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,7,0.2382576837899872,0.2708776929715371,0.16502471887862263,0.1735468658763373,10.666666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,8,0.2572106737122253,0.20605070243350987,0.17171389444794422,0.13300035697042753,7.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,7,0.21226296982402096,0.20372534710642784,0.11622799099303616,0.09560467710969567,4.857142857142857,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,0.23844543777499508,0.19059996366166615,0.16481587505514692,0.1096499908544452,8.833333333333334,6
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.41275615513114833,0.40595106316282276,0.6867069780632608,0.6574404895252378,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks40,15,0.26040834982497235,0.23404719042105476,0.12115837961080904,0.10637413128670634,4.066666666666666,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.4557570375678768,0.46102318292921773,0.8210714656491271,0.8836449324370285,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.23900906288110385,0.20766961150243413,0.10997000536424227,0.0889138980238888,3.2666666666666666,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.4557570375678768,0.46102318292921773,0.8210714656491271,0.8836449324370285,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.23900906288110385,0.20766961150243413,0.10997000536424227,0.0889138980238888,3.2666666666666666,15
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak,peak_5.5,29,0.2456036079737144,0.22246003445455034,0.1777126203486252,0.16867020606644362,5.64,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak,peak_6.5,27,0.2632358179240177,0.2515401494942724,0.1724925278194275,0.12871630316847146,4.5,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak,peak_8.0,22,0.2874518867351925,0.2507131611469216,0.2286886999074019,0.14805276986355048,7.611111111111111,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak,peak_5.5,29,0.24398062165899145,0.2157074936853866,0.16946806744894877,0.16001553230253282,5.12,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak,peak_6.5,27,0.2592920046784095,0.21436866734508622,0.16418249694188983,0.1367228689154253,5.041666666666667,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak,peak_8.0,22,0.2797671899197542,0.2539206814590049,0.23028594344176237,0.168238611796242,6.055555555555555,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak,peak_5.5,29,0.2540510658445103,0.2321727670269382,0.1826835899776664,0.17117981809062188,9.32,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak,peak_6.5,27,0.2706234901151942,0.25714952359122817,0.19221761549954502,0.15630013966261758,15.208333333333334,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak,peak_8.0,22,0.2927638842220981,0.26208748855429387,0.28026531135082267,0.2187808044740413,16.944444444444443,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak,peak_5.5,29,0.2540510658445103,0.2321727670269382,0.1826835899776664,0.17117981809062188,9.32,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak,peak_6.5,27,0.2706234901151942,0.25714952359122817,0.19221761549954502,0.15630013966261758,15.208333333333334,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak,peak_8.0,22,0.2927638842220981,0.26208748855429387,0.28026531135082267,0.2187808044740413,16.944444444444443,18
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_44h,7,0.23010471755825515,0.2002846622791813,0.18544202874081667,0.13811549758568076,6.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_45h,8,0.25326831853562937,0.17930080776396704,0.17086509182181195,0.1349978194831185,3.3333333333333335,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_46h,7,0.18103396564664137,0.194638459167683,0.14324336360306522,0.08633433088570558,8.428571428571429,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,q_top_peak_time,peaktime_47h,7,0.2640325742098288,0.24646676517120308,0.1910149903868681,0.16709534306324744,8.666666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,7,0.2319279661932521,0.19794138250563587,0.1834377703723831,0.13003959873075227,7.0,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,8,0.2543424367705875,0.19710245345380228,0.172221346546331,0.1382394452912621,4.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,7,0.18516825689279734,0.19090544169634674,0.1015873551386102,0.10010101707949759,7.0,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,0.26971499562458684,0.255751630128336,0.20640849246753482,0.14599643387541703,9.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_44h,7,0.2420971856085165,0.23225698914414655,0.19023101014624064,0.19836110273477445,22.833333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_45h,8,0.2714613423262998,0.23186697874462786,0.23084656832232361,0.201178264738212,17.166666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_46h,7,0.2009701164340014,0.1974243758053331,0.12207393147196902,0.1386415971764209,12.0,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_47h,7,0.28373456493075927,0.26240307993659573,0.22418340063077255,0.15899437148009188,14.0,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,7,0.2420971856085165,0.23225698914414655,0.19023101014624064,0.19836110273477445,22.833333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,8,0.2714613423262998,0.23186697874462786,0.23084656832232361,0.201178264738212,17.166666666666668,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,7,0.2009701164340014,0.1974243758053331,0.12207393147196902,0.1386415971764209,12.0,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,0.28373456493075927,0.26240307993659573,0.22418340063077255,0.15899437148009188,14.0,6
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.349362791254187,0.37982829074251595,0.6489366744321237,0.642616131958748,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m1,joint_forcing_x_Ks,joint_Ks40,15,0.2356428857894697,0.21286106202998972,0.10741674070077149,0.08638777603969364,1.8,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.34112216950197327,0.37226647325620654,0.641605397012045,0.6392739069638332,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.23837658081207438,0.22640144553391078,0.09861093970892867,0.08250496111797007,1.9333333333333333,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.342369442423006,0.3720337408572415,0.7316331450811417,0.7825491332297801,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,joint_forcing_x_Ks,joint_Ks40,15,0.24178845820682565,0.22822981754666488,0.10340428656573186,0.07655786223395727,1.7333333333333334,15
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.342369442423006,0.3720337408572415,0.7316331450811417,0.7825491332297801,,0
e6e8_eval__E8_joint_shift_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.24178845820682565,0.22822981754666488,0.10340428656573186,0.07655786223395727,1.7333333333333334,15
